CustomerID,Monetary,Frequency,Product_Diversity,Recency,Avg_Spend_Trans,Homeware,Stationery,Gadgets,Decorations,Kitchenware,Other
12414,562.41,3,16,217,187.47,0.0,8.321331413026085,0.0,33.36533845415266,12.908732063796874,45.40459806902438
12415,124914.53,21,444,24,5948.310952380953,2.8197920610196427,5.0031169312329,5.1340944884474204,6.958662054766568,21.902872307969297,58.18146215656418
12417,3649.1,9,158,3,405.4555555555555,2.7006659176235237,4.691567783837111,2.5979008522649423,0.28774218300402843,22.75410375160999,66.96801951166042
12418,668.58,1,34,113,668.58,7.044781477160549,5.95889796284663,0.0,22.645008824673187,4.4422507403751235,59.9090609949445
12420,600.39,1,29,64,600.39,6.695647828911208,0.0,0.0,7.47514115824714,47.434167790935895,38.39504322190576
12421,807.04,4,32,16,201.76,9.103637985725614,9.102398889770026,5.635408406026963,5.903053132434576,13.161677240285488,57.09382434575734
12422,803.5600000000001,3,39,96,267.85333333333335,6.608093981781075,0.0,0.0,2.5884812584001193,6.3094230673502905,84.49400169246852
12423,1859.31,8,97,1,232.41375,7.786759604369362,8.191210717954512,10.561982670990853,0.9831604197255973,9.62292463333172,62.853961953627966
12424,1760.96,2,30,163,880.48,0.0,8.89287661275668,0.0,34.391468290023624,19.063465382518626,37.652189714701066
12425,777.2,1,36,78,777.2,3.4173957797220793,9.95882655687082,0.0,0.0,24.459598558929496,62.16417910447761
12426,582.73,1,30,195,582.73,0.0,5.096700015444545,1.7503818234860051,0.0,23.269781888696308,69.88313627237314
12427,825.8,3,26,22,275.26666666666665,8.500847662872365,0.0,5.202228142407363,6.956890288205378,10.208282877209978,69.13175102930492
12428,7956.46,9,258,26,884.0511111111111,8.246632296272463,5.441867363123802,2.1554812064661926,4.053310140439342,10.13666882005314,69.96604017364507
12429,3750.4,4,82,9,937.6,1.999786689419795,0.887905290102389,32.23976109215017,3.1676621160409555,20.88043941979522,40.82444539249146
12430,256.4,1,11,43,256.4,0.0,0.0,20.031201248049925,0.0,0.0,79.96879875195008
12431,6487.45,15,163,36,432.49666666666667,5.900623511549222,2.684876184016832,36.719358145342156,1.594617299555295,6.523672629461498,46.57685223007499
12432,5059.32,5,107,43,1011.8639999999999,5.247740803111881,3.842413604990394,5.73990180498565,1.2630155831218424,4.963117573112593,78.94381063067765
12433,13375.87,7,219,1,1910.8385714285716,4.243910863368139,4.693227431187654,2.341529934127649,0.12963642738752695,26.852982273302594,61.738713070626424
12434,806.14,2,46,85,403.07,15.332324410152081,6.341330290024065,0.0,10.81077728434267,13.687448830228,53.828119185253186
12435,7829.89,2,31,80,3914.945,4.521136312259815,0.0,26.165118539340916,0.0,3.673614827283653,65.64013032111562
12436,509.01,1,16,100,509.01,0.0,0.0,0.0,55.22681283275378,26.58101019626334,18.19217697098289
12437,4951.41,18,118,2,275.0783333333333,6.842495370005716,16.738262434336885,4.406017679812417,3.796898257264093,31.19899180233509,37.01733445624579
12438,2906.85,2,84,14,1453.425,0.0,6.158556513063969,3.83576723945164,0.0,19.50668249135662,70.49899375612777
12441,173.55,1,11,367,173.55,8.64304235090752,40.795159896283494,0.0,22.039757994814174,0.0,28.52203975799481
12442,172.06,1,12,3,172.06,17.43577821690108,31.035685226083924,0.0,0.0,0.0,51.528536557014995
12444,5005.46,5,138,21,1001.092,4.536845764425248,0.4678890651408662,1.0308742852804735,0.6173258801388883,15.99553287809712,77.3515321269174
12445,133.4,1,4,22,133.4,44.97751124437781,0.0,0.0,0.0,0.0,55.02248875562219
12446,1002.3100000000001,1,57,58,1002.3100000000001,3.4819566800690405,2.4842613562670235,4.649260208917401,6.569823707236286,17.065578513633508,65.74911953387674
12447,476.49,1,26,243,476.49,6.421960586790908,0.0,0.0,0.0,34.439337656613986,59.138701756595104
12448,449.45,1,22,44,449.45,0.0,12.602069195683614,0.0,0.0,11.747691623094893,75.6502391812215
12449,4067.29,4,118,22,1016.8225,2.2762084827981286,9.400362403467662,17.95052725524858,0.8526561912231485,13.146591465078714,56.373654202183765
12450,197.88,2,7,156,98.94,15.16070345664039,0.0,0.0,0.0,25.37901758641601,59.460278956943604
12451,9035.52,5,265,11,1807.104,3.106406714832129,8.164887023657743,4.300582589601927,2.671013953817821,9.997211007224818,71.75989871086556
12452,430.57,2,21,17,215.285,0.0,13.758506166244747,10.330492138328262,2.92635343846529,13.795666209907791,59.188982047053905
12453,707.09,1,43,134,707.09,6.364112064942227,3.9033220664979,0.0,7.1278055127352955,21.39614476233577,61.2086155934888
12454,3528.34,1,15,56,3528.34,17.28858329979537,0.0,20.31096776387763,0.0,11.812920523532311,50.58752841279469
12455,2466.86,6,85,73,411.1433333333334,6.348151090860446,10.965356769334294,17.61267360125828,17.451334895373062,10.140016052795863,37.48246759037805
12456,3181.04,3,105,44,1060.3466666666666,3.4718205366798283,5.742147222292081,1.310892035309207,2.6632799336066193,26.32158036365465,60.49027990845761
12457,2363.23,7,53,66,337.6042857142857,0.0,1.272834214189901,0.7193544428599841,1.6756727021914921,14.10950267219018,82.22263596856844
12458,947.4,2,35,71,473.7,0.0,0.0,11.652944901836605,9.60101329955668,3.214059531348955,75.53198226725776
12461,826.88,2,35,94,413.44,13.627128482972134,3.6280959752321977,5.442143962848296,3.3922697368421053,12.087606424148605,61.82275541795666
12462,1189.59,2,51,19,594.795,13.106196252490355,0.8574382770534387,7.805210198471742,4.604947923234056,22.924705150514043,50.70150219823637
12463,1344.78,4,65,53,336.195,6.355686431981439,2.6502476241467003,9.696753372298813,1.4991299692142948,11.94767917428873,67.85050342807001
12464,1212.05,8,6,10,151.50625,0.0,0.0,0.0,0.0,0.0,100.0
12465,742.1899999999999,2,46,17,371.09499999999997,3.031568735768469,6.176316037672294,5.07956183726539,20.399089182015388,13.338902437381261,51.974561769897186
12468,729.5400000000001,2,36,188,364.77000000000004,0.0,7.969405378731804,1.8504811250925242,2.0355292376017764,7.23743728925076,80.90714696932314
12471,19824.05,30,150,2,660.8016666666666,0.7572620125554567,6.929865491662905,8.100362942990962,1.1431569230303595,41.300945064202324,41.768407565558
12472,6572.11,7,219,32,938.8728571428571,4.605826743618108,3.228186990175149,4.389457875781142,4.970701951123764,14.531406199835365,68.27442023946647
12473,3938.5499999999997,5,140,29,787.7099999999999,1.3710629546406674,8.799177362227216,1.0257582105089436,8.721737695344734,3.6510898680986656,76.43117390917978
12474,7375.79,18,253,17,409.7661111111111,5.019123375258785,6.880890047032251,3.0418436533578097,6.61908758248269,11.547508809225858,66.8915465326426
12475,723.38,1,36,54,723.38,2.3846387790649453,10.60853216843153,5.5987171334568275,0.0,15.738615941828638,65.66949597721806
12476,6816.42,11,177,16,619.6745454545454,2.0126400661931045,4.870298485128558,4.129733789877972,2.843134665997694,12.583584931679678,73.56060806112299
12477,13219.74,6,191,23,2203.29,7.102862839965082,0.6573502958454553,4.247738609080058,2.339682928711155,12.878089886790512,72.77427543960773
12478,680.99,1,36,4,680.99,0.0,5.956034596690113,8.66092013098577,2.49636558539773,6.541946284086404,76.34473340283998
12479,527.2,1,31,11,527.2,0.0,32.503793626707136,0.0,3.2890743550834594,22.97040971168437,41.23672230652504
12480,3281.63,4,129,28,820.4075,5.210825108254129,1.3858966428268877,0.457089921776678,2.371382514177406,21.112374033635724,69.46243177932917
12481,5596.32,10,150,23,559.632,0.9134574148726305,3.847885753495154,6.467643022557682,1.2436744146153187,13.429360722760672,74.09797867169856
12483,2484.98,8,46,17,310.6225,1.216911202504648,0.4104660802099011,22.299575851717115,4.425790147204404,0.0,71.64725671836393
12484,4541.72,6,256,33,756.9533333333334,7.22567661590763,9.864544709933682,1.9301057749046617,8.415534202901103,11.001999242577702,61.562139453775224
12488,1298.66,3,46,10,432.8866666666667,0.0,11.969260622487795,26.55968459797021,0.0,3.684567169235982,57.786487610306004
12489,334.93,1,15,336,334.93,0.0,8.29427044457051,0.0,0.0,20.153464903114088,71.55226465231543
12490,5417.93,10,131,5,541.793,7.375510573226304,7.605487704713792,10.919299437238946,2.530486735709025,3.383580075785401,68.18563547332653
12491,460.40000000000003,1,25,39,460.40000000000003,0.0,15.8123370981755,5.430060816681147,0.0,4.344048653344918,74.41355343179843
12492,263.21000000000004,2,19,63,131.60500000000002,0.0,20.31077846586376,0.0,9.688081759811558,0.0,70.0011397743247
12493,433.74,2,20,166,216.87,0.0,0.0,5.754599529672155,0.0,0.0,94.24540047032785
12494,1246.1000000000001,7,63,16,178.01428571428573,4.863173100072226,0.7944787737741755,8.655806115079047,0.799293796645534,20.81614637669529,64.07110183773374
12497,1043.1,1,14,82,1043.1,0.0,0.0,0.0,0.0,0.0,100.0
12498,403.70000000000005,3,21,21,134.5666666666667,0.0,0.0,0.0,11.29551647262819,0.0,88.7044835273718
12500,4257.82,11,34,23,387.07454545454544,25.42380842778699,0.2170124617762141,0.0,18.296687037028338,5.467586699296822,50.59490537411164
12501,2169.39,1,149,337,2169.39,2.765754428664279,12.662545692567956,0.9126989614592119,0.6799146303799686,9.834100830187289,73.1449854567413
12502,3723.87,5,102,96,744.774,7.21292633738557,2.046258328029711,5.094162793008349,0.0,21.487055133503585,64.15959740807278
12504,482.04999999999995,2,6,18,241.02499999999998,12.446841613940464,0.0,0.0,0.0,76.35100093351312,11.202157452546418
12506,73.5,1,23,233,73.5,0.0,7.959183673469387,0.0,0.0,43.12925170068028,48.911564625850346
12507,1304.81,3,19,134,434.93666666666667,0.0,1.1955763674404702,1.5450525363846077,0.0,51.2066890964968,46.052681999678114
12508,398.27,2,57,26,199.135,12.629623119993974,12.134983804956438,2.058904763100409,13.930248324001305,0.0,59.24623998794788
12509,176.5,1,7,284,176.5,0.0,0.0,0.0,56.09065155807366,19.263456090651555,24.645892351274785
12510,982.5699999999999,2,29,143,491.28499999999997,5.068341186887448,6.930803912189464,6.371047355404704,0.0,1.5266087912311592,80.10319875428723
12512,138.03,2,31,66,69.015,0.0,5.114830109396508,4.2744330942548725,10.577410707817142,8.729986234876476,71.303339853655
12513,612.29,1,35,113,612.29,12.249097649806465,6.27153799670091,0.0,0.0,23.353312972611015,58.126051380881606
12514,1017.68,1,51,267,1017.68,6.485339202892853,0.0,0.0,0.0,10.425674082226239,83.0889867148809
12515,383.7,1,16,353,383.7,4.534792806880375,6.098514464425333,0.0,0.0,45.73885848318999,43.6278342455043
12516,1312.06,2,20,78,656.03,0.0,1.1432404005914365,0.0,17.840647531362894,0.0,81.01611206804567
12517,2502.84,5,232,28,500.56800000000004,2.9346662191750172,3.909159195154305,7.973342283166321,10.464911860126897,15.200731968483803,59.517188473893654
12518,2056.89,5,84,1,411.378,4.433878330878169,4.951164136147289,6.574974840657497,1.2397357175152777,12.686628842573008,70.11361813222875
12519,340.84,1,17,64,340.84,0.0,9.66435864335172,21.593709658490788,0.0,21.652388217345383,47.08954348081211
12520,2634.26,5,121,79,526.8520000000001,1.9747481266086115,9.422760092018253,2.0559853621130793,7.791561956678536,14.593472170552642,64.16147229202889
12521,599.68,1,38,143,599.68,0.0,0.0,0.0,12.906883671291357,8.796358057630737,78.29675827107792
12522,192.72,2,11,39,96.36,0.0,12.453300124533,10.273972602739722,8.997509339975093,7.378580323785802,60.89663760896637
12523,1789.77,11,84,19,162.70636363636365,8.349117484369499,6.604200539734155,3.315509814110193,5.878408957575553,20.191421244070465,55.66134196014012
12524,4485.72,8,113,9,560.715,2.9854739038549,4.350695094655931,1.0767502207003559,3.0791043578288435,4.716299724458951,83.79167669850102
12526,1316.66,3,64,1,438.8866666666667,0.0,5.863320826940896,4.7848343535916635,4.610149924809746,15.835523217839075,68.90617167681862
12527,348.71000000000004,3,18,82,116.23666666666668,8.603137277393822,1.4453270626021621,36.13317656505406,0.0,21.579536004129505,32.23882309082045
12528,1933.48,6,50,9,322.24666666666667,11.308107660798147,3.678341643047769,0.0,1.2024949831392102,50.29894283881913,33.51211287419575
12530,1662.28,4,51,60,415.57,0.0,7.3381139158264554,1.1911350674976537,13.248670500757997,0.0,78.2220805159179
12531,125.22,1,17,15,125.22,0.0,3.473885960709152,19.25411276153969,0.0,5.270723526593195,72.00127775115796
12532,349.83000000000004,1,16,30,349.83000000000004,22.896835605865707,5.059600377326131,4.287796929937398,12.666152131035075,0.0,55.0896149558357
12534,1089.18,1,63,131,1089.18,8.23555335206302,3.213426614517343,7.978479222901632,2.2907141152059345,8.400815292238196,69.88101140307387
12535,716.35,2,28,92,358.175,11.139805960773366,2.847769944859356,0.0,0.0,14.615760452292873,71.3966636420744
12536,12601.830000000002,3,260,43,4200.610000000001,3.612808615891501,2.62009565277424,0.359630307661665,1.6755502970600304,4.5817948663011645,87.1501202603114
12538,363.95,1,21,29,363.95,0.0,6.924028025827724,0.0,0.0,35.70545404588542,57.37051792828686
12539,5568.35,4,157,22,1392.0875,9.63409268454749,2.580656747510484,1.0225650327296238,3.385922221124751,25.088221825136714,58.288541488950955
12540,13400.24,17,277,20,788.2494117647059,6.7259989373324665,6.101084756690925,3.664486606210038,6.040339576007594,16.496197083037316,60.97189304072166
12541,981.18,3,46,30,327.06,9.1726288754357,10.303919770072769,0.0,14.869850588067429,14.41529586824028,51.23830489818382
12544,372.7,1,19,36,372.7,0.0,9.498255969949021,0.0,12.057955460155618,18.83552455057687,59.60826401931848
12545,1000.39,2,42,75,500.195,16.30863963054409,16.25366107218185,0.0,1.7693099691120466,14.374393986345327,51.29399534181669
12546,1161.5,2,59,47,580.75,0.0,11.941455015066724,1.2914334911752046,25.038312526904864,3.4093844167025393,58.319414550150675
12547,207.79999999999998,2,7,198,103.89999999999999,0.0,9.81713185755534,0.0,0.0,0.0,90.18286814244466
12548,95.19999999999999,1,5,166,95.19999999999999,0.0,54.83193277310925,0.0,0.0,0.0,45.16806722689076
12550,964.83,1,57,79,964.83,8.644009825565126,10.347936942259256,1.295565021817315,5.120072966222029,13.840780241078738,60.75163500305752
12551,168.0,1,10,358,168.0,0.0,0.0,0.0,0.0,0.0,100.0
12552,437.82,2,20,39,218.91,20.088164085697315,0.0,4.522406468411676,0.0,14.709241240692522,60.68018820519848
12553,3692.28,10,95,8,369.228,2.43751828138711,6.927426955702168,8.091477352746812,0.27625207189053913,6.975364815236112,75.29196052303726
12556,603.71,2,100,50,301.855,5.60534031240165,6.657169833198058,11.810306272879362,8.046909940203077,21.018369747063986,46.861903894253864
12557,11990.960000000001,5,15,16,2398.192,0.0,0.0,0.0,0.0,0.0,100.0
12558,269.96,1,11,8,269.96,0.0,7.4677730034079115,0.0,7.704845162246259,0.0,84.82738183434581
12559,561.71,2,21,311,280.855,17.144077904968754,0.0,0.0,0.0,17.95410443111214,64.9018176639191
12560,2134.01,3,91,5,711.3366666666667,5.060894747447294,4.043092581571782,9.137726627335391,0.0,21.375719888847755,60.382566154797765
12561,238.85,1,16,303,238.85,6.65689763449864,4.270462633451958,0.0,0.0,11.869374084153234,77.20326564789617
12562,3781.7400000000002,7,99,8,540.2485714285715,1.8562883751923713,3.8358004516439523,12.610068381221343,3.0599671050891915,5.566220840142368,73.07165484671077
12564,456.9,1,21,261,456.9,0.0,0.0,0.0,0.0,0.0,100.0
12565,145.92,1,9,289,145.92,11.924342105263156,0.0,0.0,0.0,77.0970394736842,10.97861842105263
12566,351.65,1,19,86,351.65,0.0,0.0,0.0,2.985923503483577,7.208872458410351,89.80520403810607
12567,9401.28,10,323,23,940.128,2.7246289866911737,4.460669185472616,4.4938561557575145,4.814769903672691,8.480653698219816,75.02542207018618
12569,4124.69,32,92,2,128.8965625,2.4365467465433763,6.378661184234451,1.920144301753586,0.9600721508767929,25.78739250707326,62.51718310951853
12571,519.61,2,31,40,259.805,23.094243759742888,23.275148669194206,6.697330690325437,1.9630107195781454,13.972017474644446,30.99824868651489
12572,1020.42,2,53,9,510.21,13.93347837165089,2.4813312165578876,10.289880637384606,3.3986005762333154,13.705141020364161,56.19156817780914
12573,160.54000000000002,1,26,227,160.54000000000002,33.51189734645571,5.500186869316058,16.537934471159836,7.755076616419583,1.588389186495577,35.10651551015323
12574,218.45,1,11,316,218.45,0.0,0.0,0.0,0.0,13.664454108491645,86.33554589150836
12576,1315.83,5,72,36,263.166,14.919860468297575,6.321485298252813,4.496021522537105,9.159997872065539,6.003815082495458,59.098819756351496
12577,657.8,3,137,35,219.26666666666665,6.523259349346307,5.62480997263606,8.117968987534207,9.051383399209486,3.2335056248099727,67.44907266646398
12578,2794.51,2,111,21,1397.255,9.696869934263967,0.7085320861260112,0.7085320861260114,0.0,15.509337951912855,73.37672794157115
12579,440.42,1,29,78,440.42,0.0,4.541119840152581,0.0,0.0,21.059443258707596,74.39943690113982
12580,415.7,1,24,247,415.7,0.0,0.0,0.0,0.0,14.289150829925426,85.71084917007458
12581,197.71,1,15,40,197.71,20.20636285468615,0.0,12.624551110211927,39.654038743614386,0.0,27.515047291487534
12582,511.36,2,21,239,255.68,0.0,0.0,3.3909574468085104,0.0,34.10904255319149,62.5
12583,7281.38,15,115,3,485.42533333333336,0.8240196226539475,12.973364939063748,21.863712647877186,3.0653529962726846,8.596584713337306,52.67696508079512
12584,2338.15,9,44,4,259.7944444444445,10.386416611423561,0.0,6.02613177084447,0.0,22.246220302375807,61.34123131535616
12585,2040.1,2,77,234,1020.05,2.9508357433459147,6.104602715553159,7.776089407381992,0.999950982794961,11.993529728934856,70.17499142198912
12586,196.94000000000003,1,11,17,196.94000000000003,0.0,1.4623743272062557,17.975017771910228,0.0,44.61257235706307,35.950035543820455
12587,144.0,1,4,8,144.0,0.0,0.0,0.0,0.0,0.0,100.0
12588,214.89999999999998,1,10,39,214.89999999999998,0.0,0.0,7.910656119125176,0.0,52.53606328524896,39.55328059562588
12589,646.68,2,29,29,323.34,13.917238819818149,5.752458712191501,0.0,2.551493783633327,44.516607904991645,33.26220077936537
12590,9864.26,2,68,211,4932.13,5.900087791684322,1.928173020581371,10.813380831405498,0.0,7.153096126825528,74.20526222950326
12591,452.84999999999997,1,26,317,452.84999999999997,6.823451473998013,7.684663795958927,0.0,0.0,26.763829082477642,58.72805564756543
12592,437.6,2,11,92,218.8,0.0,0.0,0.0,5.347349177330896,0.0,94.6526508226691
12593,418.09999999999997,3,14,109,139.36666666666665,0.0,0.0,9.471418320975841,0.0,0.0,90.52858167902416
12594,3338.2200000000003,10,50,38,333.822,0.0,0.0,11.625357226306235,0.0,8.708233729352768,79.666409044341
12596,618.27,2,25,51,309.135,0.0,3.842981221796302,5.677131350380902,2.3856891002312905,21.912756562666797,66.18144176492471
12597,3811.22,4,184,19,952.805,5.419524456735638,1.2206065249447682,6.742722802672111,13.301515000446052,12.702756597624907,60.61287461757653
12598,3023.08,8,84,10,377.885,3.8404541064080338,10.531643224790612,5.28269182423224,0.0,14.508382179763684,65.83682866480544
12599,1032.58,7,32,29,147.51142857142855,8.716031687617425,35.764783358190165,0.0,2.9169652714559646,6.120591140638014,46.481628542098434
12600,2599.04,10,32,29,259.904,0.7295001231223837,0.5263481901009603,4.210785520807683,1.2350714109825163,0.0,93.29829475498647
12601,577.0600000000001,5,21,190,115.412,1.7675804942293698,6.283575364780093,0.0,0.0,6.030568745017849,85.9182753959727
12602,153.12,1,12,59,153.12,0.0,64.91640543364682,0.0,0.0,0.0,35.083594566353185
12603,739.1999999999999,1,2,22,739.1999999999999,0.0,0.0,0.0,0.0,82.95454545454545,17.045454545454547
12604,254.18,2,15,79,127.09,11.802659532614681,6.845542528916515,0.0,0.0,44.76355338736329,36.58824455110551
12607,1579.51,1,101,60,1579.51,13.230685465745706,10.889453058226918,0.0,11.485207437749683,18.921057796405215,45.47359624187248
12609,1126.85,3,57,78,375.6166666666666,4.379464879975151,2.566446288325864,0.0,2.422682699560722,4.073301681679016,86.55810445045924
12610,2099.54,5,85,23,419.908,4.608152261924041,9.725939967802471,4.446212027396477,8.544728845366128,11.571582346609256,61.103384550901616
12611,1193.32,1,65,52,1193.32,1.8854959273287966,5.480508162102368,6.9553849763684505,12.922770086816612,15.328662890088154,57.427177957295605
12612,704.0400000000001,1,19,74,704.0400000000001,0.0,0.0,0.0,0.0,0.0,100.0
12613,3344.38,5,124,57,668.876,1.3545111500487388,2.3825043804830788,1.2701905883900755,2.4587516968765515,21.201837111811457,71.3322050723901
12614,315.6,1,20,278,315.6,20.91254752851711,0.0,0.0,0.0,11.549429657794677,67.53802281368822
12615,2291.19,4,82,2,572.7975,3.8181032563864195,3.577180417163133,11.328610896521022,2.8596493525198694,7.88760425804931,70.52885181936026
12616,713.3,2,25,95,356.65,0.0,7.82279545773167,0.0,0.0,21.561755222206642,70.61544932006169
12617,355.53,1,39,29,355.53,0.0,0.35158777037099537,6.3285798666779165,20.946193007622423,2.798638652153123,69.57500070317553
12618,177.31,1,11,22,177.31,0.0,0.0,8.459759742823305,5.752636625119846,16.750324290790143,69.03727934126671
12619,3641.24,9,50,16,404.5822222222222,0.0,5.862837934330063,3.124210433808263,10.367896650591556,43.449484241631964,37.19557073963814
12620,1339.41,3,89,15,446.47,7.557058704952182,12.762335655251194,5.8891601526045045,8.72175062154232,12.480868442075241,52.58882642357457
