CustomerID,Monetary,Frequency,Product_Diversity,Recency,Avg_Spend_Trans,Homeware,Stationery,Gadgets,Decorations,Kitchenware,Other,Target_Monetary
12458,441.92,1,19,185,441.92,0.0,0.0,0.0,14.93482983345402,0.0,85.06517016654598,505.48
12461,626.88,1,34,55,626.88,17.974732006125578,4.785604900459418,7.178407350689127,4.474540581929555,15.944040326697293,49.642674834099026,200.0
12462,762.11,1,40,204,762.11,13.816903071735052,1.3383894713361586,12.18328062878062,0.0,21.608429229376334,51.05299759877183,427.48
12463,985.79,3,51,76,328.59666666666664,6.6616622201483064,2.0328873289442986,10.164436644721492,0.0,13.209709978798731,67.93130382738717,358.99
12464,780.55,6,6,7,130.09166666666667,0.0,0.0,0.0,0.0,0.0,100.0,431.5
12465,440.94,1,26,70,440.94,0.0,10.39597224112124,2.834852814441874,0.0,22.452034290379643,64.31714065405725,301.25
12468,729.5400000000001,2,36,88,364.77000000000004,0.0,7.969405378731804,1.8504811250925242,2.0355292376017764,7.23743728925076,80.90714696932314,0.0
12471,11116.4,19,108,8,585.0736842105263,1.1480335360368463,8.65621963945162,5.498182864956281,0.9947465006656833,42.47256305998345,41.23025439890612,8707.65
12472,4927.6,5,180,39,985.5200000000001,4.821819952918256,3.078171929539735,2.2233947560678624,6.629596558162189,17.339475606786266,65.90754119652568,1644.51
12473,1186.25,2,60,15,593.125,0.0,14.051001053740778,2.1412012644889353,0.0,7.114857744994731,76.69293993677555,2752.2999999999997
12474,3896.38,12,144,38,324.6983333333333,5.397317510099117,7.559324295884899,1.9284566700373162,2.789255668081655,9.777023801579926,72.54862205431708,3479.41
12476,3191.67,6,91,42,531.945,3.0548270967863225,4.956026155586262,3.0015634448423554,0.8522184311034664,10.945680474485146,77.18968439719646,3624.75
12477,8834.03,3,156,1,2944.6766666666667,7.43714929652718,0.604480627754264,2.4881056550634315,1.925508516498133,14.178579878039809,73.36617602611719,4385.71
12480,2144.95,3,97,44,714.9833333333332,6.545607123709177,0.0,0.6993170003962798,0.0,20.362712417538873,72.39236345835567,1136.6799999999998
12481,4101.76,8,112,80,512.72,0.8805975971290372,4.767221875487595,7.58089210485255,0.0,13.353536043064441,73.41775237946638,1494.56
12483,1314.6100000000001,5,31,84,262.922,2.3003019907044675,0.0,19.904001947345595,3.3888377541628314,0.0,74.4068583077871,1170.3700000000001
12484,3663.15,4,222,1,915.7875,7.710576962450349,11.071345699739295,2.070895267734054,6.704612150744578,11.523688628639285,60.91888129069244,878.57
12489,334.93,1,15,237,334.93,0.0,8.29427044457051,0.0,0.0,20.153464903114088,71.55226465231543,0.0
12490,2516.77,5,74,1,503.354,10.286994838622519,8.705602816308206,5.7740675548421185,0.0,3.5831641349825376,71.65017065524462,2901.16
12492,126.39000000000001,1,9,6,126.39000000000001,0.0,17.991929741276998,0.0,8.307619273676714,0.0,73.70045098504629,136.82
12493,433.74,2,20,66,216.87,0.0,0.0,5.754599529672155,0.0,0.0,94.24540047032785,0.0
12494,868.86,5,42,62,173.772,6.974656446378012,1.1394240729231406,9.251202725410307,0.0,12.320742121860828,70.3139746334277,377.24
12500,1773.8400000000001,6,20,7,295.64000000000004,0.0,0.5209038019212555,0.0,10.14747666080368,13.124069814639421,76.20754972263563,2483.98
12501,2169.39,1,149,237,2169.39,2.765754428664279,12.662545692567956,0.9126989614592119,0.6799146303799686,9.834100830187289,73.1449854567413,0.0
12502,2631.52,4,81,28,657.88,8.953000547212257,1.3452301331549825,5.1301149145740865,0.0,20.301954763786707,64.26969964127196,1092.35
12506,73.5,1,23,133,73.5,0.0,7.959183673469387,0.0,0.0,43.12925170068028,48.911564625850346,0.0
12507,1304.81,3,19,35,434.93666666666667,0.0,1.1955763674404702,1.5450525363846077,0.0,51.2066890964968,46.052681999678114,0.0
12509,176.5,1,7,185,176.5,0.0,0.0,0.0,56.09065155807366,19.263456090651555,24.645892351274785,0.0
12510,982.5699999999999,2,29,43,491.28499999999997,5.068341186887448,6.930803912189464,6.371047355404704,0.0,1.5266087912311592,80.10319875428723,0.0
12513,612.29,1,35,13,612.29,12.249097649806465,6.27153799670091,0.0,0.0,23.353312972611015,58.126051380881606,0.0
12514,1017.68,1,51,168,1017.68,6.485339202892853,0.0,0.0,0.0,10.425674082226239,83.0889867148809,0.0
12515,383.7,1,16,254,383.7,4.534792806880375,6.098514464425333,0.0,0.0,45.73885848318999,43.6278342455043,0.0
12516,583.2,1,13,81,583.2,0.0,2.5720164609053495,0.0,0.0,0.0,97.42798353909465,728.86
12517,1538.7,2,173,27,769.35,3.317735750958601,3.8526028465587836,8.137388704750762,17.022161564957432,14.353025281081432,53.31708585169298,964.14
12518,324.83,1,18,11,324.83,0.0,0.0,0.0,0.0,17.809315642028135,82.19068435797186,1732.06
12520,2045.85,4,104,43,511.4625,0.0,9.769044651367404,2.1897988611090744,5.706674487376885,18.790722682503606,63.54375931764304,588.41
12521,599.68,1,38,43,599.68,0.0,0.0,0.0,12.906883671291357,8.796358057630737,78.29675827107792,0.0
12523,1017.75,7,49,8,145.39285714285714,6.812085482682387,11.613854089904201,1.7037582903463522,5.408990420044215,19.99017440432326,54.47113731269958,772.02
12524,3122.48,6,92,63,520.4133333333333,4.288898567805079,5.46488688478389,1.0664599933386283,3.170556736952678,6.775383669390997,79.23381414772874,1363.24
12527,284.92,2,15,195,142.46,10.52927137442089,1.7689175909027095,44.22293977256774,0.0,9.265758809490384,34.213112452618276,63.790000000000006
12528,1287.37,4,46,15,321.8425,7.438420966777228,5.524441302811158,0.0,1.8060075968835692,48.936203267126004,36.29492686640205,646.11
12530,1221.65,3,39,24,407.2166666666667,0.0,7.087136250153482,1.6207588098064094,5.304301559366431,0.0,85.98780338067368,440.63
12534,1089.18,1,63,31,1089.18,8.23555335206302,3.213426614517343,7.978479222901632,2.2907141152059345,8.400815292238196,69.88101140307387,0.0
12535,371.45,1,18,87,371.45,9.36869026786916,5.491990846681922,0.0,0.0,20.191142818683538,64.94817606676538,344.9
12539,4517.69,3,125,163,1505.8966666666665,11.063176092206417,2.344118343666786,1.260378644838402,1.9058412595817773,24.443908280559313,58.982577379147315,1050.66
12540,8786.869999999999,10,197,9,878.6869999999999,6.370300232050775,5.533711093939025,2.475284145548984,0.5394412344782613,20.322708768879018,64.75855452510393,4613.37
12541,536.14,2,27,74,268.07,16.78666020069385,10.351773790427874,0.0,0.0,25.1426866117059,47.71887939717238,445.03999999999996
12545,628.15,1,34,160,628.15,23.346334474249783,12.03534187694022,0.0,2.8177982965852113,9.66329698320465,52.137228369020136,372.24
12547,207.79999999999998,2,7,98,103.89999999999999,0.0,9.81713185755534,0.0,0.0,0.0,90.18286814244466,0.0
12548,95.19999999999999,1,5,67,95.19999999999999,0.0,54.83193277310925,0.0,0.0,0.0,45.16806722689076,0.0
12551,168.0,1,10,258,168.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
12553,2419.59,7,81,11,345.6557142857143,2.479758967428366,9.24454143057295,2.454961377754082,0.0,8.18940398993218,77.63133423431245,1272.69
12556,312.9,1,60,52,312.9,5.720677532758069,5.049536593160754,8.644934483860657,8.485139022051772,20.706295941195265,51.393416426973474,290.81
12557,9000.960000000001,4,15,59,2250.2400000000002,0.0,0.0,0.0,0.0,0.0,100.0,2990.0
12559,561.71,2,21,211,280.855,17.144077904968754,0.0,0.0,0.0,17.95410443111214,64.9018176639191,0.0
12560,1436.31,2,77,13,718.155,5.221713975395284,5.3052613990016075,5.221713975395284,0.0,21.665239398180063,62.586071252027764,697.7
12561,238.85,1,16,203,238.85,6.65689763449864,4.270462633451958,0.0,0.0,11.869374084153234,77.20326564789617,0.0
12562,1605.23,3,53,27,535.0766666666667,0.0,5.834677896625405,5.352504002541692,0.9344455311699881,6.267014695713387,81.61135787394952,2176.51
12564,456.9,1,21,162,456.9,0.0,0.0,0.0,0.0,0.0,100.0,0.0
12565,145.92,1,9,189,145.92,11.924342105263156,0.0,0.0,0.0,77.0970394736842,10.97861842105263,0.0
12567,6958.16,8,236,9,869.77,3.034566609563448,3.6713728916840083,5.140439426515056,1.654172942272095,9.650396081722755,76.84905204824264,2443.12
12569,1883.02,12,45,8,156.91833333333332,2.8390564093849244,6.579855763613771,3.154507121538805,0.0,24.387951269768777,63.03862943569373,2241.67
12571,248.35,1,14,22,248.35,48.318904771491844,27.461244211797865,7.972619287296152,4.107106905576806,0.0,12.140124823837324,271.26
12573,160.54000000000002,1,26,128,160.54000000000002,33.51189734645571,5.500186869316058,16.537934471159836,7.755076616419583,1.588389186495577,35.10651551015323,0.0
12574,218.45,1,11,216,218.45,0.0,0.0,0.0,0.0,13.664454108491645,86.33554589150836,0.0
12576,660.85,3,42,50,220.28333333333333,8.352878868124385,8.065370356359235,3.4501021411818114,2.2319739729136723,7.2936369826738305,70.60603767874709,654.98
12577,195.89,1,67,260,195.89,9.673796518454234,4.492317116749196,7.197917198427689,13.706672111899534,7.427637960079636,57.5016590943897,461.91
12578,1608.66,1,70,231,1608.66,16.01954421692589,0.0,0.0,0.0,12.755958375293721,71.22449740778039,1185.85
12580,415.7,1,24,147,415.7,0.0,0.0,0.0,0.0,14.289150829925426,85.71084917007458,0.0
12582,511.36,2,21,139,255.68,0.0,0.0,3.3909574468085104,0.0,34.10904255319149,62.5,0.0
12583,4232.21,9,84,7,470.24555555555554,1.417699027222184,15.442050370846436,17.069096287755098,1.7579467937555084,11.667662994038574,52.6455445263822,3049.17
12584,782.59,4,27,28,195.6475,18.227935445124523,0.0,0.0,0.0,21.448012369184376,60.3240521856911,1555.56
12585,2040.1,2,77,135,1020.05,2.9508357433459147,6.104602715553159,7.776089407381992,0.999950982794961,11.993529728934856,70.17499142198912,0.0
12589,131.5,1,10,45,131.5,0.0,0.0,0.0,0.0,86.31178707224335,13.688212927756654,515.1800000000001
12590,9864.26,2,68,112,4932.13,5.900087791684322,1.928173020581371,10.813380831405498,0.0,7.153096126825528,74.20526222950326,0.0
12591,452.84999999999997,1,26,218,452.84999999999997,6.823451473998013,7.684663795958927,0.0,0.0,26.763829082477642,58.72805564756543,0.0
12592,231.8,1,9,114,231.8,0.0,0.0,0.0,0.0,0.0,100.0,205.8
12593,418.09999999999997,3,14,9,139.36666666666665,0.0,0.0,9.471418320975841,0.0,0.0,90.52858167902416,0.0
12594,2529.9,8,46,22,316.2375,0.0,0.0,9.595636191153801,0.0,8.288865172536465,82.11549863630974,808.32
12596,269.95,1,15,143,269.95,0.0,8.80162993146879,13.002407853306169,5.463974810150028,9.446193739581405,63.285793665493614,348.32
12597,1428.81,2,72,84,714.405,2.2781195540344767,0.3527410922375963,2.9745032579559214,2.8135301404665425,17.4305890916217,74.15051686368376,2382.41
12598,1584.3799999999999,4,45,62,396.09499999999997,7.327787525719841,6.8051856246607505,0.0,0.0,9.06979386258347,76.79723298703594,1438.7
12599,857.04,6,25,27,142.84,10.501260151218146,35.284234108092974,0.0,0.0,6.207411556053394,48.00709418463549,175.54000000000002
12600,1936.5600000000002,8,26,13,242.07000000000002,0.0,0.7064072375759077,5.651257900607262,0.0,0.0,93.64233486181682,662.48
12601,577.0600000000001,5,21,90,115.412,1.7675804942293698,6.283575364780093,0.0,0.0,6.030568745017849,85.9182753959727,0.0
12604,178.5,1,10,162,178.5,16.806722689075627,9.747899159663863,0.0,0.0,47.56302521008403,25.882352941176467,75.68
12609,800.73,2,42,87,400.365,3.8215128695065754,1.7384136975010307,0.0,0.0,5.732269304259863,88.70780412873253,326.12
12610,1256.25,2,68,7,628.125,7.701492537313433,9.974129353233833,7.430845771144279,0.0,11.793034825870647,63.10049751243781,843.29
12613,1462.52,4,65,98,365.63,0.0,5.103519951863905,0.8533216639772446,3.2512375899133,19.19289992615485,71.59902086809069,1881.8600000000001
12614,315.6,1,20,178,315.6,20.91254752851711,0.0,0.0,0.0,11.549429657794677,67.53802281368822,0.0
12615,634.74,1,31,69,634.74,2.74127989412988,7.089516967577275,3.9323187446828625,0.0,16.22081482181681,70.01606957179317,1656.45
12616,255.6,1,11,198,255.6,0.0,7.981220657276994,0.0,0.0,15.492957746478869,76.52582159624414,457.7
12619,2087.46,5,28,17,417.492,0.0,4.800091977810354,5.449685263430198,0.0,48.78752167706209,40.962701081697375,1553.78
12620,561.66,1,33,105,561.66,3.610725349855785,20.64950325819891,11.82209877862052,0.0,12.338425381903644,51.57924723142114,777.75
12621,10195.04,15,208,1,679.6693333333334,5.394682119932829,5.184285691865847,5.774670820320469,1.3339820147836594,17.385807216058,64.92657213703919,3494.63
12622,180.1,1,11,133,180.1,0.0,0.0,5.6635202665186,0.0,18.073292615213767,76.26318711826762,0.0
12623,305.1,1,18,177,305.1,10.029498525073745,0.0,12.979351032448374,0.0,0.0,76.99115044247787,0.0
12624,641.13,2,36,7,320.565,2.78414674091058,16.938842356464367,0.0,1.5909409948060456,8.422628796032006,70.263441111787,0.0
12625,2683.82,2,73,112,1341.91,8.484175540833586,15.092666423232556,1.5090430803854207,4.169430140620459,23.697565410496974,47.047119404431,0.0
12626,4774.0,6,170,13,795.6666666666666,5.664432341851697,4.651026392961876,0.4147465437788018,4.018014243820695,10.07373271889401,75.17804775869293,1846.48
12627,1908.57,4,92,9,477.1425,1.7604803596409875,6.415274262929836,1.0374259262170105,2.776424233850474,13.625384450138062,74.38501076722362,2569.96
12633,1948.75,3,66,30,649.5833333333334,4.679923027581783,11.359076330981399,3.313919178960872,1.9756254008980116,4.002565747273894,74.66889031430405,215.23000000000002
12635,683.64,1,40,55,683.64,15.841671054941195,4.417529693990989,0.0,0.0,16.033292376104384,63.707506874963414,1005.54
12637,3054.1,5,138,58,610.8199999999999,5.476245047640877,6.856357028257097,9.689270161422352,3.4118070790085464,11.146982744507381,63.41933793916375,2967.7999999999997
12639,486.1,1,22,139,486.1,6.1715696358773915,0.0,0.0,0.0,23.832544743879858,69.99588562024275,0.0
12641,185.9,1,10,16,185.9,0.0,0.0,0.0,0.0,38.32705755782679,61.672942442173216,0.0
12642,366.45,1,24,8,366.45,24.559967253377,19.48424068767909,0.0,4.731887024150636,13.229635693819079,37.99426934097422,646.81
12643,3344.64,6,11,29,557.4399999999999,0.0,24.39724454649828,0.0,53.51248564867967,3.9179104477611943,18.17235935706085,0.0
12644,477.91,1,31,30,477.91,6.277332552154172,0.0,2.1342930677324183,3.107279613316315,33.29915674499384,55.18193802180327,0.0
12645,1310.8600000000001,3,52,10,436.9533333333334,0.0,0.0,1.510458782783821,0.0,26.936514959644807,71.55302625757136,464.32
12647,2886.71,9,63,27,320.74555555555554,0.0,0.0,0.6859019437352557,0.0,3.789781446698838,95.52431660956591,836.11
12648,318.05,1,21,55,318.05,0.0,0.0,0.0,15.846565005502281,15.783681811036002,68.36975318346171,0.0
12649,623.51,3,28,8,207.83666666666667,0.0,11.104874019662876,12.355856361565973,2.381677920161666,7.217205818671714,66.94038587993776,0.0
12651,114.0,1,9,235,114.0,11.052631578947368,8.94736842105263,0.0,0.0,13.026315789473683,66.97368421052632,0.0
12652,919.98,1,48,232,919.98,9.000195656427314,2.7717993869431945,2.1522207004500093,1.6304702276136438,17.95147720602622,66.49383682253962,0.0
12653,2209.85,2,37,49,1104.925,0.0,0.0,15.601058895400143,1.3847093694142136,40.053397289408785,42.96083444577686,0.0
12654,337.75,3,19,98,112.58333333333333,4.441154700222058,0.0,5.862324204293115,4.3671354552183566,20.51813471502591,64.81125092524056,264.23
12656,2820.67,3,51,17,940.2233333333334,0.0,0.0,1.4039217632690104,0.7232324235022175,5.886899211889373,91.98594660133939,1230.5
12662,2653.66,7,96,8,379.0942857142857,3.0976085858776172,2.5587302065826067,2.7396124597725406,2.345816721056955,6.0241327072797555,83.23409931943051,1196.1200000000001
12664,1957.48,3,10,44,652.4933333333333,0.0,0.0,0.0,0.0,0.0,100.0,2924.4
12665,63.0,1,3,225,63.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
12668,2924.4700000000003,3,104,160,974.8233333333334,5.795921996122374,1.7931454246410456,2.5522573320977817,0.0,26.229368056434154,63.629307190704644,882.6800000000001
12669,2744.0299999999997,3,98,51,914.6766666666666,4.613652183102954,2.921250860959975,4.1304213146357736,0.546641253922151,11.07495180446278,76.71308258291639,0.0
12670,1026.3899999999999,2,28,100,513.1949999999999,5.962645777920674,7.950194370560898,3.6477362406102944,0.0,3.858182562183965,78.58124104872417,1969.66
12672,225.89999999999998,1,10,230,225.89999999999998,0.0,6.772908366533863,0.0,19.588313413014603,17.66268260292164,55.97609561752988,0.0
12673,220.9,1,23,227,220.9,7.197827071072885,17.971933001358085,0.0,4.934359438660028,1.1543684925305568,68.74151199637846,389.62
12674,976.8,2,30,71,488.4,0.0,3.6363636363636362,16.904176904176904,0.0,6.142506142506143,73.31695331695332,993.8000000000001
12676,998.0500000000001,4,21,24,249.51250000000002,9.01758428936426,14.48825209157858,0.0,41.17529181904714,2.6451580582135166,32.6737137417965,333.34000000000003
12678,8282.26,9,78,1,920.2511111111112,0.0,4.4089415207926335,16.61985979672215,0.39844197115280133,20.41725326179086,58.15550344954155,9346.2
12679,906.38,2,43,106,453.19,0.0,8.318806681524306,5.163397250601292,0.0,9.317284141309383,77.20051192656501,206.64000000000001
12680,311.78,1,20,14,311.78,0.0,4.849573417153122,9.622169478478416,0.0,6.350631855795753,79.17762524857271,551.03
12681,9866.58,15,219,52,657.772,12.308216220818156,5.15254525884349,8.779333872527257,0.7864933948744144,9.038288849834492,63.935122403102184,3920.96
12682,8219.92,20,149,1,410.996,2.503674001693447,1.751841867074132,10.023211904738732,4.714157802022405,11.444636930773049,69.56247749369824,4068.3
12683,6217.88,11,151,6,565.2618181818182,12.197083250239631,7.9705623138433035,0.3184365089065726,2.0891364902506964,15.524583941793665,61.900197494966136,2258.69
12684,1379.48,4,37,71,344.87,0.0,10.09075883666309,3.2620987618522923,0.0,8.611940731290051,78.03520167019457,904.15
12686,89.14,1,7,272,89.14,0.0,16.827462418667267,0.0,0.0,0.0,83.17253758133273,0.0
12688,4873.8099999999995,1,171,14,4873.8099999999995,4.004054323003974,5.464718567198968,0.5642402966057355,0.6838592394861515,16.40297836805292,72.88014920565224,0.0
