CustomerID,Monetary,Frequency,Product_Diversity,Recency,Avg_Spend_Trans,Homeware,Stationery,Gadgets,Decorations,Kitchenware,Other,Target_Monetary,Recency_scaled,Frequency_scaled,Monetary_scaled,PC1,PC2
12377,1628.12,2,72,216,814.06,18.55514335552662,5.605237943149153,5.527848070166818,4.311721494730119,3.648379726310099,62.35166941011718,0.0,1.602047862967128,-0.25799217819494924,0.008132300347360264,-0.8739057398152497,1.3536131405404235
12378,4008.62,1,219,30,4008.62,2.933677924073621,9.579855411588028,6.890401185445365,7.910203511432861,8.438315430247815,64.2475465372123,0.0,-0.8232658605614075,-0.43702147841935235,0.4064958570934215,0.32003365949405166,-0.5711418064203696
12379,459.84,1,20,71,459.84,9.981732776617951,11.09081419624217,0.0,0.0,22.86447459986082,56.062978427279056,392.4,-0.2886536956975905,-0.43702147841935235,-0.18737291959605012,-0.27533739013054004,-0.398185566517983
12380,607.5500000000001,1,36,86,607.5500000000001,0.0,0.0,0.0,0.0,5.826680931610569,94.17331906838945,2117.26,-0.09306387928399892,-0.43702147841935235,-0.16265446508356923,-0.3468119651370506,-0.21722666156466877
12381,1268.74,1,62,20,1268.74,1.308384696628151,4.634519286851522,8.288538234784117,4.374418714630264,15.199331620347747,66.1948074467582,576.57,-0.9536590715038018,-0.43702147841935235,-0.05200796221235385,0.10036492202436796,-0.906744521633644
12383,1850.56,5,84,86,370.112,8.105654504582397,8.82219436278748,0.0,0.0,16.07513401348781,66.99701711914231,0.0,-0.09306387928399892,0.27909572247826003,0.0453564085442071,0.2534771437701283,-0.021448786982572316
12384,292.69,1,14,22,292.69,0.0,0.0,13.66633639687041,0.0,19.197786053503705,67.13587754962589,292.58,-0.927580429315323,-0.43702147841935235,-0.21534455098025684,-0.009937434876911582,-0.9636525440278548
12386,401.9,2,10,238,200.95,0.0,0.0,0.0,0.0,20.975367006718088,79.02463299328191,0.0,1.8889129270403957,-0.25799217819494924,-0.1970688593052989,-1.124757107740841,1.5015963269297854
12388,1668.34,4,50,49,417.085,5.646331083592073,8.4874785715142,10.666890441996236,23.18771952959229,33.61724828272414,18.394332090581056,1112.3200000000002,-0.5755187597708581,0.10006642225385692,0.014862895706455662,0.32959017351311815,-0.47664659134737775
12393,1061.1,3,33,146,353.70000000000005,0.0,0.0,0.0,0.0,2.7989821882951653,97.20101781170484,521.5,0.6892953863703674,-0.07896287797054616,-0.0867553719677633,-0.4093580914396016,0.5427455006916048
12394,381.08,1,21,118,381.08,0.0,0.0,0.0,0.0,28.655400440852315,71.3445995591477,891.4,0.3241943957316631,-0.43702147841935235,-0.20055297157223992,-0.5541010874384042,0.12474365895624559
12395,1899.57,8,65,13,237.44625,0.0,9.64639365751196,5.780255531515027,0.0,19.08326621287976,65.49008459809326,1119.06,-1.044934319163478,0.8161836231514693,0.05355796196412915,1.034899915798483,-0.768660645491558
12397,1214.81,1,70,36,1214.81,3.931478996715536,0.8297593862414699,2.4695219828615174,0.0,25.75793745523991,67.01130217894156,1195.09,-0.7450299339959708,-0.43702147841935235,-0.061032850519564565,0.002722208723503608,-0.7309329909088816
12399,1108.65,4,47,20,277.1625,0.0,8.226221079691515,2.2513868218103097,6.713570558787716,23.827177197492446,58.98164434221801,0.0,-0.9536590715038018,0.10006642225385692,-0.07879814150219923,0.44003283718636366,-0.8488087417110284
12401,84.3,1,5,204,84.3,0.0,0.0,0.0,0.0,43.238434163701065,56.76156583629892,0.0,1.445576009836255,-0.43702147841935235,-0.25021746910263104,-1.0796296051075214,1.0691685908886814
12402,225.6,1,11,224,225.6,0.0,7.845744680851065,0.0,0.0,4.3882978723404245,87.7659574468085,0.0,1.7063624317210435,-0.43702147841935235,-0.2265716927664754,-1.1805606517482887,1.3059184835211972
12405,1710.39,1,54,49,1710.39,0.0,1.765679172586369,2.027607738585937,18.08944158934512,21.435462087594058,56.68180941188852,0.0,-0.5755187597708581,-0.43702147841935235,0.021899731480945032,-0.0220237516006837,-0.5441887243533184
12406,1621.25,1,48,84,1621.25,8.734001542020048,0.0,4.315188897455667,0.0,17.775173477255205,69.17563608326908,1794.05,-0.1191425214724778,-0.43702147841935235,0.006982643705963331,-0.2326993127877407,-0.1572545999160767
12407,1407.36,4,50,35,351.84000000000003,5.371759890859481,12.397680763983631,0.4774897680763983,0.8952933151432471,44.395890177353344,36.4618860845839,300.76,-0.7580692550902103,0.10006642225385692,-0.02881066910748556,0.3838399251985139,-0.6555611268663037
12408,1491.77,3,58,76,497.25666666666666,3.6801919867003625,3.4107134477835053,16.48243361912359,0.0,11.14112765372678,65.28553329266575,1396.78,-0.22345709022639332,-0.07896287797054616,-0.014685120766828107,0.03753567285027279,-0.2105826985835869
12409,6207.08,1,64,83,6207.08,7.404447824097645,2.464927147708745,7.758237367651135,6.685913505223069,18.497586626884136,57.18888752843528,4865.59,-0.13218184256671725,-0.43702147841935235,0.7743960230098029,0.23716229696212854,0.20468773470202972
12410,693.3299999999999,2,26,209,346.665,0.0,7.615421227986674,9.807739460285868,0.0,6.923110207260613,75.65372910446685,0.0,1.510772615307452,-0.25799217819494924,-0.14829965479258958,-0.9281784902368496,1.19870018161764
12412,890.74,2,34,38,445.37,0.0,4.998091474504345,0.0,0.0,17.9401396591598,77.06176886633587,336.14,-0.718951291807492,-0.25799217819494924,-0.11526417916257908,0.07702539837153599,-0.7111267052239836
12413,563.9,2,25,137,281.95,0.0,8.618549388189393,0.0,0.0,14.045043447419753,77.33640716439083,194.2,0.5719414965222125,-0.25799217819494924,-0.16995905204091669,-0.526445459417324,0.37726476169235307
12414,562.41,3,16,118,187.47,0.0,8.321331413026085,0.0,33.36533845415266,12.908732063796874,45.40459806902438,0.0,0.3241943957316631,-0.07896287797054616,-0.1702083953299533,-0.2985035927148748,0.1868101930919853
12415,99146.16,13,377,14,7626.627692307693,3.272108571829712,4.676913357007473,1.9550631108658167,7.473511833438634,25.361698324977997,57.26070480188038,25768.37,-1.0318949980692385,1.7113301242734849,16.327238900349325,11.46390732051842,7.275015590386898
12417,2816.52,7,132,7,402.36,1.571087725278003,3.617229772911252,2.3894735347166005,0.0,22.46531180321816,69.956897163876,832.58,-1.1231702457289146,0.6371543229270662,0.20700449141521124,1.0436442081104653,-0.7852671794913653
12418,668.58,1,34,13,668.58,7.044781477160549,5.95889796284663,0.0,22.645008824673187,4.442250740375124,59.9090609949445,0.0,-1.044934319163478,-0.43702147841935235,-0.15244143090242573,0.07995775369504955,-1.0344245600864763
12421,628.56,3,25,15,209.52,9.664948453608249,11.68703067328497,7.235586101565483,0.0,12.250222731322388,59.16221204021891,178.48,-1.018855676974999,-0.07896287797054616,-0.1591385573636639,0.3016308456906993,-0.9678469135433083
12422,655.86,2,31,69,327.93,8.096240051230447,0.0,0.0,0.0,5.443234836702956,86.4605251120666,147.7,-0.31473233788606936,-0.25799217819494924,-0.1545700528061476,-0.1253532897220184,-0.38110333837313176
12423,1650.67,7,86,1,235.81,8.770983903505847,9.22655648918318,8.680111712213828,1.107429104545427,9.367105478381506,62.84781331217021,208.64,-1.2014061722943512,0.6371543229270662,0.011905918580766587,0.9602259251825317,-0.947721776516908
12424,1760.96,2,30,63,880.48,0.0,8.89287661275668,0.0,34.391468290023624,19.063465382518626,37.652189714701066,0.0,-0.392968264451506,-0.25799217819494924,0.030362342304153727,0.02105553087473619,-0.3587430630284855
12426,582.73,1,30,95,582.73,0.0,5.096700015444545,1.7503818234860051,0.0,23.269781888696308,69.88313627237314,0.0,0.024290010564156025,-0.43702147841935235,-0.16680795530765546,-0.40117779320595703,-0.11788380191944146
12427,303.5,1,10,272,303.5,10.082372322899506,0.0,0.0,0.0,13.047775947281712,76.86985172981878,522.3,2.3322498442445365,-0.43702147841935235,-0.21353555705107183,-1.4492314286777506,1.8528595715489424
12428,7548.12,8,252,21,943.515,8.692760581442794,5.736262804512911,1.622920674287107,4.272587081286465,10.685044752865611,68.99042410560511,408.34,-0.9406197504095625,0.8161836231514693,0.9988116769223161,1.560458080256363,-0.2188690700672674
12429,2844.88,3,62,73,948.2933333333334,0.0,0.6221703551643656,26.890413655409013,2.8050392283681567,24.569753381513458,45.112623379545006,905.52,-0.26257505350911164,-0.07896287797054616,0.211750381131371,0.19175920994480342,-0.13425123911876344
12431,4874.57,11,134,20,443.14272727272726,6.812908625786479,2.476526134612899,32.9733699587861,1.6021926036552965,5.906572272015788,50.22843040514342,1612.88,-0.9536590715038018,1.3532715238246786,0.5514078175909017,1.651517688269228,-0.37674668562582486
12432,4016.66,3,75,71,1338.8866666666663,5.489635667445091,3.9585127942121066,7.229887518485508,1.0979271334890184,4.981751007055614,77.24228587931266,1042.66,-0.2886536956975905,-0.07896287797054616,0.4078413067872834,0.3218700430225233,-0.061414281711004666
12433,3787.12,2,79,267,1893.56,5.172796214537696,2.680664990810959,0.9347472485688334,0.0,26.847842159741443,64.36394938634106,9588.75,2.2670532387733395,-0.25799217819494924,0.36942905271650384,-0.94924747135371,2.103706281660833
12434,286.25,1,16,161,286.25,26.06113537117904,7.126637554585153,0.0,11.423580786026202,0.0,55.38864628820961,519.89,0.884885202783959,-0.43702147841935235,-0.21642224949126068,-0.811444910039324,0.6013149547356021
12435,3978.99,1,19,169,3978.99,0.0,0.0,17.94425218459961,0.0,7.228970165795842,74.82677764960455,3850.9,0.9891997715378744,-0.43702147841935235,0.40153743987586815,-0.4838207147769881,0.9919384394796316
12437,2476.73,9,58,78,275.1922222222222,3.63382363035131,19.457914265987817,0.8139764931986935,2.398323596031865,33.618924953466866,40.07703706096345,2474.68,-0.19737844803791443,0.9952129233758724,0.1501425074006159,0.837432569197084,0.034029064809066756
12438,890.0699999999999,1,49,41,890.0699999999999,0.0,10.19919781590212,2.235779208376869,0.0,22.473513319177147,65.09150965654388,2016.78,-0.6798333285247736,-0.43702147841935235,-0.11537629997040091,-0.05895023502155007,-0.7010483940888368
12441,173.55,1,11,267,173.55,8.64304235090752,40.79515989628349,0.0,22.03975799481417,0.0,28.52203975799481,0.0,2.2670532387733395,-0.43702147841935235,-0.23528197343382784,-1.4335750071708093,1.7859713091625045
12444,2627.27,2,96,22,1313.635,1.8212821674209352,0.891419610470184,0.8221461821586666,0.0,22.624244938662567,73.84090710128764,2378.19,-0.927580429315323,-0.25799217819494924,0.17533454681777705,0.34495239111080306,-0.7500045719534666
12447,476.49,1,26,144,476.49,6.421960586790908,0.0,0.0,0.0,34.439337656613986,59.138701756595104,0.0,0.6632167441818885,-0.43702147841935235,-0.18458663384943305,-0.6942456547686695,0.42533410011220035
12449,1636.88,2,71,30,818.44,0.2859097795806656,12.616685401495529,13.33634719710669,0.0,13.16101363569718,60.600043986119935,2430.41,-0.8232658605614075,-0.25799217819494924,0.009598238073508377,0.19862947026332872,-0.7405044378965959
12450,197.88,2,7,57,98.94,15.16070345664039,0.0,0.0,0.0,25.37901758641601,59.4602789569436,0.0,-0.4712041910169426,-0.25799217819494924,-0.2312104820094919,-0.10256364609891046,-0.5535251052869088
12451,5307.82,2,162,119,2653.91,1.8176954003715275,11.041821312704652,1.1191035114227688,2.907031511995509,11.937104121842868,71.17724414166268,3727.7,0.33723371682590253,-0.25799217819494924,0.6239098175741956,0.057361727020087384,0.5606098044485885
12453,707.09,1,43,35,707.09,6.364112064942227,3.9033220664979,0.0,7.127805512735296,21.39614476233577,61.2086155934888,0.0,-0.7580692550902103,-0.43702147841935235,-0.14599699462000992,-0.04289906012729023,-0.783514883227157
12455,2176.36,5,67,28,435.2720000000001,3.7493796982116927,11.82249260232682,19.96360896175265,19.7807348049036,7.854399088386112,36.82938484441912,290.5,-0.8493445027498864,0.27909572247826003,0.09987724315368697,0.6206191185425023,-0.6481611820087575
12456,2265.4,2,77,32,1132.7,0.4502516111944911,4.46367087490068,1.3242694446896797,1.112386333539331,30.467025690827228,62.18239604484861,915.64,-0.7971872183729286,-0.25799217819494924,0.11477759647974002,0.25071451753325896,-0.6668290481685519
12457,1067.25,3,23,134,355.75,0.0,0.0,1.5928788943546497,3.71047083626142,8.657765284609978,86.03888498477396,1295.98,0.5328235332394942,-0.07896287797054616,-0.08572620335865248,-0.3395970686320495,0.40809564716789626
12458,441.92,1,19,185,441.92,0.0,0.0,0.0,14.93482983345402,0.0,85.06517016654598,505.48,1.1978289090457055,-0.43702147841935235,-0.19037173284406078,-0.933967876599829,0.8842844273489809
12461,626.88,1,34,55,626.88,17.974732006125578,4.785604900459418,7.178407350689127,4.474540581929555,15.944040326697293,49.64267483409903,200.0,-0.4972828332054215,-0.43702147841935235,-0.15941969610566487,-0.1662475979949688,-0.5647919583300473
12462,762.11,1,40,204,762.11,13.816903071735052,1.3383894713361586,12.18328062878062,0.0,21.60842922937633,51.05299759877183,427.48,1.445576009836255,-0.43702147841935235,-0.13678970081947714,-1.0110331547056768,1.1243302495078662
12463,985.79,3,51,76,328.59666666666664,6.661662220148306,2.0328873289442986,10.164436644721492,0.0,13.209709978798733,67.93130382738717,358.99,-0.22345709022639332,-0.07896287797054616,-0.0993580854559153,-0.01367105466086649,-0.25176045640382433
12464,780.55,6,6,7,130.09166666666667,0.0,0.0,0.0,0.0,0.0,100.0,431.5,-1.1231702457289146,0.4581250227026631,-0.1337038684370376,0.7189746297651504,-0.974613617389104
12465,440.94,1,26,70,440.94,0.0,10.39597224112124,2.834852814441874,0.0,22.452034290379643,64.31714065405725,301.25,-0.3016930167918299,-0.43702147841935235,-0.19053573044356137,-0.27148857608873905,-0.41098621930566737
12468,729.5400000000001,2,36,88,364.77,0.0,7.969405378731804,1.850481125092524,2.0355292376017764,7.23743728925076,80.90714696932314,0.0,-0.06698523709552004,-0.25799217819494924,-0.14224011083553226,-0.22736613571349593,-0.16111903856743606
12471,11116.4,19,108,8,585.0736842105263,1.1480335360368463,8.65621963945162,5.498182864956281,0.9947465006656832,42.47256305998345,41.23025439890612,8707.65,-1.110130924634675,2.7855059256199035,1.595943671152871,3.3013340186563824,0.18531473273933546
12472,4927.6,5,180,39,985.52,4.821819952918256,3.078171929539735,2.2233947560678624,6.629596558162189,17.339475606786266,65.90754119652568,1644.51,-0.7059119707132525,0.27909572247826003,0.5602820958577549,0.8356759708501155,-0.30037143568052194
12473,1186.25,2,60,15,593.125,0.0,14.051001053740778,2.1412012644889358,0.0,7.114857744994731,76.69293993677555,2752.3,-1.018855676974999,-0.25799217819494924,-0.06581220913358157,0.23944761241147675,-0.9461156342426655
12474,3896.38,12,144,38,324.6983333333333,5.397317510099117,7.559324295884899,1.928456670037316,2.789255668081655,9.777023801579926,72.54862205431708,3479.41,-0.718951291807492,1.5323008240490816,0.3877131116159261,1.567437096224541,-0.22997364265805612
12476,3191.67,6,91,42,531.945,3.0548270967863225,4.956026155586262,3.001563444842356,0.8522184311034664,10.945680474485146,77.18968439719646,3624.75,-0.6667940074305342,0.4581250227026631,0.26978377657097047,0.7613330472472127,-0.3842028718055186
12477,8834.03,3,156,1,2944.6766666666667,7.43714929652718,0.604480627754264,2.4881056550634315,1.925508516498133,14.178579878039807,73.36617602611719,4385.71,-1.2014061722943512,-0.07896287797054616,1.2140016291404754,1.2127112984644488,-0.4577432513130163
12480,2144.95,3,97,44,714.9833333333332,6.545607123709177,0.0,0.6993170003962798,0.0,20.362712417538877,72.39236345835567,1136.6799999999998,-0.6407153652420553,-0.07896287797054616,0.09462095274520392,0.28800915559330054,-0.5178264270663306
12481,4101.76,8,112,80,512.72,0.8805975971290372,4.767221875487595,7.58089210485255,0.0,13.35353604306444,73.41775237946638,1494.56,-0.17129980584943555,0.8161836231514693,0.4220823228255485,0.8717443127629491,0.1651478641327784
12483,1314.61,5,31,84,262.922,2.3003019907044675,0.0,19.904001947345595,3.3888377541628314,0.0,74.4068583077871,1170.37,-0.1191425214724778,0.27909572247826003,-0.04433187048879082,0.21076046435210155,-0.08759062787188879
12484,3663.15,4,222,1,915.7875,7.710576962450349,11.071345699739297,2.070895267734054,6.704612150744578,11.523688628639285,60.91888129069244,878.57,-1.2014061722943512,0.10006642225385692,0.34868335637968,0.8080255580942924,-0.8549060113021076
12489,334.93,1,15,237,334.93,0.0,8.29427044457051,0.0,0.0,20.153464903114088,71.55226465231543,0.0,1.8758736059461563,-0.43702147841935235,-0.2082759197528031,-1.2443962964496798,1.4612288812320102
12490,2516.77,5,74,1,503.354,10.28699483862252,8.705602816308206,5.774067554842119,0.0,3.5831641349825376,71.65017065524462,2901.16,-1.2014061722943512,0.27909572247826003,0.15684298075163977,0.8106315582446708,-0.924546168920462
12492,126.39,1,9,6,126.39,0.0,17.991929741276998,0.0,8.307619273676714,0.0,73.70045098504629,136.82,-1.136209566823154,-0.43702147841935235,-0.2431739395485702,0.06541732712196811,-1.1573868732915928
12493,433.74,2,20,66,216.87,0.0,0.0,5.754599529672155,0.0,0.0,94.24540047032784,0.0,-0.3538503011687877,-0.25799217819494924,-0.1917406107664228,-0.13054785883202535,-0.43296753773113267
12494,868.86,5,42,62,173.772,6.974656446378012,1.1394240729231406,9.251202725410309,0.0,12.320742121860828,70.3139746334277,377.24,-0.40600758554574545,0.27909572247826003,-0.11892567658816354,0.29240334143457747,-0.37164238563304897
12500,1773.84,6,20,7,295.64000000000004,0.0,0.5209038019212555,0.0,10.14747666080368,13.12406981463942,76.20754972263563,2483.98,-1.1231702457289146,0.4581250227026631,0.03251773932616138,0.8194986235386977,-0.8937775071371895
12501,2169.39,1,149,237,2169.39,2.765754428664279,12.662545692567956,0.912698961459212,0.6799146303799686,9.834100830187287,73.1449854567413,0.0,1.8758736059461563,-0.43702147841935235,0.09871085206336135,-1.0587433193555564,1.610521243797552
12502,2631.52,4,81,28,657.88,8.953000547212257,1.3452301331549823,5.130114914574087,0.0,20.301954763786707,64.26969964127196,1092.35,-0.8493445027498864,0.10006642225385692,0.17604576089724386,0.5480595348705427,-0.6347740181065671
12506,73.5,1,23,133,73.5,0.0,7.959183673469387,0.0,0.0,43.12925170068028,48.911564625850346,0.0,0.5197842121452547,-0.43702147841935235,-0.25202478958692315,-0.6716524065228362,0.2686500690323396
12507,1304.81,3,19,35,434.93666666666667,0.0,1.1955763674404702,1.5450525363846077,0.0,51.2066890964968,46.052681999678114,0.0,-0.7580692550902103,-0.07896287797054616,-0.04597184648379665,0.25483837939319426,-0.6875616211994677
12509,176.5,1,7,185,176.5,0.0,0.0,0.0,56.09065155807366,19.263456090651555,24.645892351274785,0.0,1.1978289090457055,-0.43702147841935235,-0.23478830719043323,-0.9608291944701136,0.8626839678829005
12510,982.57,2,29,43,491.285,5.068341186887448,6.930803912189464,6.371047355404704,0.0,1.5266087912311592,80.10319875428723,0.0,-0.6537546863362947,-0.25799217819494924,-0.09989693471141721,0.057511115975380084,-0.6473407317187411
12513,612.29,1,35,13,612.29,12.249097649806464,6.27153799670091,0.0,0.0,23.35331297261101,58.126051380881606,0.0,-1.044934319163478,-0.43702147841935235,-0.16186125220435213,0.07426103309027855,-1.039005563263877
12514,1017.68,1,51,168,1017.68,6.485339202892853,0.0,0.0,0.0,10.42567408222624,83.0889867148809,0.0,0.976160450443635,-0.43702147841935235,-0.09402146969257488,-0.7777528151904054,0.7396780325754903
12515,383.7,1,16,254,383.7,4.534792806880375,6.098514464425333,0.0,0.0,45.73885848318999,43.6278342455043,0.0,2.0975420645482266,-0.43702147841935235,-0.20011452901030977,-1.33740700683232,1.6566608918232661
12516,583.2,1,13,81,583.2,0.0,2.572016460905349,0.0,0.0,0.0,97.42798353909464,728.86,-0.1582604847551961,-0.43702147841935235,-0.16672930339769088,-0.32046849982368125,-0.27552096524559094
12517,1538.7,2,173,27,769.35,3.317735750958601,3.852602846558784,8.137388704750762,17.022161564957432,14.353025281081432,53.31708585169298,964.14,-0.8623838238441258,-0.25799217819494924,-0.006831643884621562,0.20597800919658552,-0.7822821292814749
12518,324.83,1,18,11,324.83,0.0,0.0,0.0,0.0,17.809315642028135,82.19068435797186,1732.06,-1.0710129613519568,-0.43702147841935235,-0.20996609909459485,0.05669230362925214,-1.0849247450742756
12520,2045.85,4,104,43,511.4625,0.0,9.769044651367404,2.1897988611090744,5.706674487376885,18.79072268250361,63.54375931764304,588.41,-0.6537546863362947,0.10006642225385692,0.0780371138569306,0.4023646550651875,-0.5134991797768462
12521,599.68,1,38,43,599.68,0.0,0.0,0.0,12.906883671291355,8.796358057630737,78.29675827107792,0.0,-0.6537546863362947,-0.43702147841935235,-0.16397146621425251,-0.09986169745014743,-0.7021559077138786
12523,1017.75,7,49,8,145.39285714285714,6.812085482682387,11.6138540899042,1.7037582903463522,5.408990420044215,19.99017440432326,54.47113731269958,772.02,-1.110130924634675,0.6371543229270662,-0.09400975557832483,0.8558416164585365,-0.9203924823879195
12524,3122.48,6,92,63,520.4133333333333,4.288898567805079,5.46488688478389,1.0664599933386285,3.170556736952678,6.775383669390997,79.23381414772874,1363.24,-0.392968264451506,0.4581250227026631,0.25820521135725066,0.6333382151749052,-0.15332058573624965
12527,284.92,2,15,195,142.46,10.52927137442089,1.7689175909027095,44.22293977256774,0.0,9.265758809490384,34.21311245261828,63.790000000000006,1.3282221199881,-0.25799217819494924,-0.21664481766201146,-0.8888491066232497,1.0077874706067227
12528,1287.37,4,46,15,321.8425,7.438420966777228,5.524441302811158,0.0,1.8060075968835687,48.936203267126,36.29492686640205,646.11,-1.018855676974999,0.10006642225385692,-0.04889033437694991,0.4869276091831732,-0.8905767651426214
12530,1221.65,3,39,24,407.2166666666667,0.0,7.087136250153482,1.6207588098064094,5.304301559366431,0.0,85.98780338067368,440.63,-0.9015017871268441,-0.07896287797054616,-0.05988821421284618,0.3097994043493475,-0.8182171881431047
12534,1089.18,1,63,31,1089.18,8.23555335206302,3.213426614517343,7.978479222901632,2.2907141152059345,8.400815292238196,69.88101140307387,0.0,-0.810226539467168,-0.43702147841935235,-0.08205633870860368,0.01881582747707187,-0.797469682257367
12535,371.45,1,18,87,371.45,9.36869026786916,5.491990846681922,0.0,0.0,20.191142818683534,64.94817606676538,344.9,-0.08002455818975948,-0.43702147841935235,-0.20216449900406705,-0.3764675610977822,-0.2251784658783729
12539,4517.69,3,125,163,1505.8966666666663,11.063176092206415,2.344118343666786,1.260378644838402,1.9058412595817773,24.443908280559317,58.98257737914732,1050.66,0.9109638449724379,-0.07896287797054616,0.4916859162544034,-0.1574869682576531,1.0155133479858167
12540,8786.869999999999,10,197,9,878.6869999999999,6.370300232050775,5.533711093939025,2.475284145548984,0.5394412344782613,20.322708768879014,64.75855452510393,4613.37,-1.0970916035404357,1.1742422236002754,1.2061096630257329,1.9922083453478925,-0.20589774013375892
12541,536.14,2,27,74,268.07,16.78666020069385,10.351773790427874,0.0,0.0,25.1426866117059,47.71887939717238,445.04,-0.24953573241487217,-0.25799217819494924,-0.17460453506350468,-0.16627708080425185,-0.3345337660435706
12545,628.15,1,34,160,628.15,23.346334474249783,12.03534187694022,0.0,2.8177982965852117,9.66329698320465,52.137228369020136,372.24,0.8718458816897195,-0.43702147841935235,-0.15920716860427125,-0.7710820296588948,0.6178769941917648
12547,207.8,2,7,98,103.9,0.0,9.81713185755534,0.0,0.0,0.0,90.18286814244466,0.0,0.06340797384687434,-0.25799217819494924,-0.22955042467577172,-0.3377833435082142,-0.09095408465232131
